Prompt_ID;Method;Focus Topic;Persona;Journey Phase;Absolute Wordcount;Absolute Wordcount (Cohen's d);BLEU Score;BLEU Score (Cohen's d);Chat Cite;Chat Cite (Cohen's d);GEval Overall;GEval Overall (Cohen's d);Length Ratio;Meta Cohen's d;Perplexity;Perplexity (Cohen's d);Position Adjusted Sentence Count;Position Adjusted Sentence Count (Cohen's d);Position Adjusted Wordcount;Position Adjusted Wordcount (Cohen's d);ROUGE-L Recall;ROUGE-L Recall (Cohen's d);RVS Sentiment;RVS Sentiment (Cohen's d);Sentence Cite;Sentence Cite (Cohen's d);Methode_Authoritative;Methode_AutoGEO;Methode_Average Baseline;Methode_Baseline;Methode_Baseline V2;Methode_Citing Credible Sources;Methode_Fluent Optimization;Methode_Inverted Pyramid;Methode_LLMs.txt;Methode_More Quotes;Methode_Simple Language;Methode_Statistics Optimization;Methode_Technical Terms
3;Citing Credible Sources;Data Storage;External Consultant;Awareness;0.2446;0.19283655869673322;0.0361;4.578604170712843;1.0;0.7815655012654803;2.2154714285714285;-3.972312612352316;0.7489;0.5615721450957786;-6.906;0.2994111739480882;2.3498;0.9875750196602926;0.3103;0.5068070261954724;0.1513;2.2344671899855513;0.3378;-0.601785725197741;3.0;0.3463921768956912;0;0;0;0;0;1;0;0;0;0;0;0;0
3;Fluent Optimization;Data Storage;External Consultant;Awareness;0.4938;1.576249751902151;0.0756;10.040819645612011;1.0;0.7815655012654803;1.0286571428571427;-8.032917071467919;0.5929;1.389028182124461;-7.281;0.27750411823598015;2.4234;1.0473485680205148;0.5393;1.6908531308589958;0.203;3.6173453489195175;14.7821;0.9691601488178073;4.0;0.8108286151915901;0;0;0;0;0;0;1;0;0;0;0;0;0
3;Inverted Pyramid;Data Storage;External Consultant;Awareness;0.2;-0.05475665324934071;0.0664;8.768607433736761;0.0;-1.6865360816781418;1.4500428571428572;-6.591174474473168;0.9005;0.2238896543874357;-7.1104;0.28747036811460847;0.0;-0.9207929686121272;0.2;-0.06349989670577946;0.2266;4.2486011429396635;0.0;-0.638524474478942;0.0;-1.0469171379920057;0;0;0;0;0;0;0;1;0;0;0;0;0
3;LLMs.txt;Data Storage;External Consultant;Awareness;0.265;0.3060854717841751;0.0286;3.5414746501623675;1.0;0.7815655012654803;1.198157142857143;-7.4529843354831495;2.005;1.031113450590882;-12.8877;-0.05003265312688977;2.1608;0.834080445746135;0.2983;0.44476094210830075;0.3586;7.779353889154043;22.1494;1.770419437093096;5.0;1.2752650534874892;0;0;0;0;0;0;0;0;1;0;0;0;0
3;More Quotes;Data Storage;External Consultant;Awareness;0.1818;-0.15579244825872526;0.0054;0.3332873332595649;1.0;0.7815655012654803;1.1739;-7.535978501998292;0.3062;-0.7413440869380222;-6.4643;0.32521476463618987;0.8046;-0.2673446396632852;0.2243;0.06214342357074284;0.0868;0.5092130071762518;7.5563;0.18329024190216947;1.0;-0.5824806996961067;0;0;0;0;0;0;0;0;0;1;0;0;0
3;Simple Language;Data Storage;External Consultant;Awareness;0.2333;0.13010554311398353;0.0902;12.059765112283603;1.0;0.7815655012654803;1.0290428571428571;-8.031597376240647;1.1684;1.3610721163398154;-8.8178;0.18772608298699972;2.2129;0.8763929711478683;0.282;0.36048167788989255;0.2519;4.925328752630754;13.2379;0.8012146880717131;3.0;0.3463921768956912;0;0;0;0;0;0;0;0;0;0;1;0;0
3;Statistics Optimization;Data Storage;External Consultant;Awareness;0.5567;1.92543390058843;0.013;1.3842452474173794;1.0;0.7815655012654803;1.2864857142857142;-7.150774128437739;0.3209;0.36504400252665614;-5.9774;0.3536588857727909;2.9509;1.475752735955531;0.5691;1.844934239675472;0.1154;1.274209435522701;10.2363;0.47476403726516175;5.0;1.2752650534874892;0;0;0;0;0;0;0;0;0;0;0;1;0
3;Technical Terms;Data Storage;External Consultant;Awareness;0.5699;1.9987126090567746;0.05;6.500750882133057;1.0;0.7815655012654803;1.0140285714285715;-8.082967734902255;0.5078;0.9465104080401923;-6.4701;0.32487593550784255;2.3849;1.0160811548157789;0.6367;2.1944605133665385;0.1611;2.4965988332651037;13.2503;0.8025632981696612;4.0;0.8108286151915901;0;0;0;0;0;0;0;0;0;0;0;0;1
4;Authoritative;B2B-OEM Solutions;External Consultant;Re-evaluation;0.2;-0.05475665324934071;0.0;-0.4134459215367772;0.0;-1.6865360816781418;1.034;-8.014636848690145;0.6997;-1.3649361288995627;-15.9113;-0.2266677828632362;0.0;-0.9207929686121272;0.2;-0.06349989670577946;0.0885;0.5546848228471944;0.0;-0.638524474478942;0.0;-1.0469171379920057;1;0;0;0;0;0;0;0;0;0;0;0;0
4;AutoGEO;B2B-OEM Solutions;External Consultant;Re-evaluation;0.4805;1.502415901702985;0.0222;2.656457459292629;1.0;0.7815655012654803;3.3227714285714285;-0.18376088045889702;0.6697;0.9511310900932686;-9.2525;0.1623314240055241;1.4585;0.2637141004555909;0.3941;0.9400955134042202;0.1186;1.3598034414915343;14.0864;0.8934965967901829;3.0;0.3463921768956912;0;1;0;0;0;0;0;0;0;0;0;0;0
4;Average Baseline;B2B-OEM Solutions;External Consultant;Re-evaluation;0.21616161616161617;0.03496322243886831;0.00275;-0.03316509733493635;0.5;-0.4524852902063307;2.157257142857143;-4.171488836468449;0.34355;-0.6196843709762481;-19.7858;-0.4530114824807364;0.58085;-0.449061099521977;0.21760648252310516;0.027534544553212054;0.06720000000000001;-0.015050279382852926;6.46015;0.06407419683233956;1.0;-0.5824806996961067;0;0;1;0;0;0;0;0;0;0;0;0;0
4;Baseline;B2B-OEM Solutions;External Consultant;Re-evaluation;0.2;-0.05475665324934071;0.0;-0.4134459215367772;0.0;-1.6865360816781418;1.1228;-7.710813680811399;0.3042;-1.411422379731039;-19.7858;-0.4530114824807364;0.0;-0.9207929686121272;0.2;-0.06349989670577946;0.0615;-0.16751460251483782;0.0;-0.638524474478942;0.0;-1.0469171379920057;0;0;0;1;0;0;0;0;0;0;0;0;0
4;Baseline V2;B2B-OEM Solutions;External Consultant;Re-evaluation;0.2323232323232323;0.12468309812707719;0.0055;0.34711572686690445;1.0;0.7815655012654803;3.1917142857142857;-0.6321639921255018;0.3829;0.17205363777854243;-19.7858;-0.4530114824807364;1.1617;0.02267076956817322;0.2352129650462103;0.11856898581220357;0.0729;0.1374140437491316;12.9203;0.7666728681436211;2.0;-0.11804426140020774;0;0;0;0;1;0;0;0;0;0;0;0;0
4;Citing Credible Sources;B2B-OEM Solutions;External Consultant;Re-evaluation;0.0;-1.165040114890928;0.0;-0.4134459215367772;0.0;-1.6865360816781418;1.0365428571428572;-8.005936635710349;0.4782;-1.5603290246011712;-17.6576;-0.3286845599033808;0.0;-0.9207929686121272;0.0;-1.0976012981586385;0.1026;0.931833411647367;0.0;-0.638524474478942;0.0;-1.0469171379920057;0;0;0;0;0;1;0;0;0;0;0;0;0
4;Fluent Optimization;B2B-OEM Solutions;External Consultant;Re-evaluation;0.2072;-0.01478644863024366;0.0;-0.4134459215367772;1.0;0.7815655012654803;1.1222285714285714;-7.712768784851802;0.7683;-0.8433013968272604;-17.1138;-0.2969164081800627;0.4925;-0.5208137217723252;0.1774;-0.1803533550699526;0.1075;1.0628992332871432;5.7834;-0.009528374440759263;1.0;-0.5824806996961067;0;0;0;0;0;0;1;0;0;0;0;0;0
4;Inverted Pyramid;B2B-OEM Solutions;External Consultant;Re-evaluation;0.2;-0.05475665324934071;0.0236;2.850054969795384;0.0;-1.6865360816781418;3.2799571428571426;-0.3302470506861503;1.0456;-0.05577699028486468;-12.8116;-0.04558698128771263;0.0;-0.9207929686121272;0.2;-0.06349989670577946;0.1197;1.389226381043321;0.0;-0.638524474478942;0.0;-1.0469171379920057;0;0;0;0;0;0;0;1;0;0;0;0;0
4;LLMs.txt;B2B-OEM Solutions;External Consultant;Re-evaluation;0.2029;-0.03865754305553777;0.0212;2.5181735232192324;1.0;0.7815655012654803;3.2735;-0.35233972634271243;0.916;0.6033229964840421;-14.7072;-0.156325687442038;0.9347;-0.16168514724935987;0.1652;-0.2434335405585769;0.1596;2.456476642967213;11.2761;0.587851519510848;2.0;-0.11804426140020774;0;0;0;0;0;0;0;0;1;0;0;0;0
4;More Quotes;B2B-OEM Solutions;External Consultant;Re-evaluation;0.1342;-0.4200399121294229;0.0;-0.4134459215367772;1.0;0.7815655012654803;1.0804428571428573;-7.855735767806327;0.8318;-0.8464027022136267;-17.9008;-0.3428920157678734;0.7083;-0.3455537797052607;0.1081;-0.5386694906733682;0.1053;1.0040533541835703;4.251;-0.17619048041622545;3.0;0.3463921768956912;0;0;0;0;0;0;0;0;0;1;0;0;0
4;Simple Language;B2B-OEM Solutions;External Consultant;Re-evaluation;0.2022;-0.04254353517128336;0.0;-0.4134459215367772;1.0;0.7815655012654803;1.055257142857143;-7.941906978387123;0.8543;-0.9264430940337157;-17.8137;-0.33780373696114113;0.5796;-0.45007627527537747;0.1893;-0.1188243216835075;0.1077;1.0682488586601955;0.0;-0.638524474478942;1.0;-0.5824806996961067;0;0;0;0;0;0;0;0;0;0;1;0;0
4;Statistics Optimization;B2B-OEM Solutions;External Consultant;Re-evaluation;0.2;-0.05475665324934071;0.0201;2.3660611935384956;0.0;-1.6865360816781418;3.4952;0.40619176373294175;1.2427;0.01893307970922336;-12.2019;-0.009969029640586548;0.0;-0.9207929686121272;0.2;-0.06349989670577946;0.1354;1.8091719728279099;0.0;-0.638524474478942;0.0;-1.0469171379920057;0;0;0;0;0;0;0;0;0;0;0;1;0
4;Technical Terms;B2B-OEM Solutions;External Consultant;Re-evaluation;0.335;0.6946846833587307;0.0506;6.583721243777094;1.0;0.7815655012654803;3.2988285714285714;-0.2656797397518147;0.8693;1.4377865095322289;-13.645;-0.09427322190230152;1.8718;0.5993718115599365;0.2952;0.42873237038578144;0.1441;2.0418806765556763;17.502;1.2649734234475845;4.0;0.8108286151915901;0;0;0;0;0;0;0;0;0;0;0;0;1
5;Authoritative;Data Storage;End User;No-Funnel;0.1503;-0.33066209346727526;0.0399;5.10408312779175;1.0;0.7815655012654803;3.730185714285714;1.2101794227479823;0.8543;1.1116156179406662;-12.1799;-0.008683815705476196;0.6872;-0.36268994642266134;0.1585;-0.27807593750724774;0.1699;2.731982349679396;17.5133;1.2662023987787794;2.0;-0.11804426140020774;1;0;0;0;0;0;0;0;0;0;0;0;0
5;AutoGEO;Data Storage;End User;No-Funnel;0.0;-1.165040114890928;0.0;-0.4134459215367772;0.0;-1.6865360816781418;3.2772;-0.33968042768109713;318.0;-1.0134514255285572;0.0;0.70285151194227;0.0;-0.9207929686121272;0.0;-1.0976012981586385;0.0;-1.812524404728356;0.0;-0.638524474478942;0.0;-1.0469171379920057;0;1;0;0;0;0;0;0;0;0;0;0;0
5;Average Baseline;Data Storage;End User;No-Funnel;0.17680621185304224;-0.18351505021127015;0.01975;2.317661815912807;1.0;0.7815655012654803;3.4062214285714285;0.1017576258415689;0.6461;0.6403841713834918;-12.1921;-0.00939652525131011;1.1353499999999999;0.0012708646864903342;0.17699454964162936;-0.1824497389890058;0.1411;1.9616362959598947;15.8341;1.0835744893856685;2.0;-0.11804426140020774;0;0;1;0;0;0;0;0;0;0;0;0;0
5;Baseline;Data Storage;End User;No-Funnel;0.1583;-0.28625075500161173;0.0139;1.5087007898834364;1.0;0.7815655012654803;3.3777714285714286;0.004417883429966578;0.5843;0.47268955379226596;-12.1921;-0.00939652525131011;0.9158;-0.17703460464077564;0.1397;-0.37528146924381656;0.1349;1.7957979093952796;16.1721;1.120334990442643;2.0;-0.11804426140020774;0;0;0;1;0;0;0;0;0;0;0;0;0
5;Baseline V2;Data Storage;End User;No-Funnel;0.1953124237060845;-0.08077934542092843;0.0256;3.1266228419421775;1.0;0.7815655012654803;3.4346714285714284;0.19909736825317123;0.7079;0.8080787889747175;-12.1921;-0.00939652525131011;1.3549;0.1795763340137565;0.2142890992832587;0.010381991265804824;0.1473;2.127474682524509;15.4961;1.0468139883286942;2.0;-0.11804426140020774;0;0;0;0;1;0;0;0;0;0;0;0;0
5;Citing Credible Sources;Data Storage;End User;No-Funnel;0.1958;-0.07807260594381409;0.025;3.0436524802981397;1.0;0.7815655012654803;3.7517428571428573;1.2839357226722152;1.2607;0.9542264566844997;-14.7832;-0.16076551739969194;1.1561;0.01812278219293888;0.2233;0.05697291656347854;0.1639;2.571493588487833;15.3269;1.0284119860244338;2.0;-0.11804426140020774;0;0;0;0;0;1;0;0;0;0;0;0;0
5;Fluent Optimization;Data Storage;End User;No-Funnel;0.2174;0.04183800791347737;0.0341;4.302036298566049;1.0;0.7815655012654803;3.6321000000000003;0.8745858142126762;0.9306;1.1537248855356217;-13.582;-0.09059283654266743;1.1889;0.04476099396216847;0.2105;-0.009209573129504465;0.1862;3.1679768175831415;17.8058;1.2980143708473149;2.0;-0.11804426140020774;0;0;0;0;0;0;1;0;0;0;0;0;0
5;Inverted Pyramid;Data Storage;End User;No-Funnel;0.1443;-0.3639705973165227;0.0239;2.8915401506174034;1.0;0.7815655012654803;3.360928571428571;-0.05320880816093617;1.0683;0.712304493424475;-13.1153;-0.0633287754737585;0.6456;-0.3964749954958305;0.1459;-0.3432243257987779;0.2033;3.6253697869790957;13.7014;0.8516244284264695;1.0;-0.5824806996961067;0;0;0;0;0;0;0;1;0;0;0;0;0
